City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
367,Damaturu,NG,11.747,11.9608,76.78,81,99,11.25,overcast clouds
368,Guanica,PR,17.9716,-66.908,83.05,83,22,6.93,few clouds
369,Am Timan,TD,11.0297,20.2827,72.43,89,100,4.76,overcast clouds
370,Taldan,RU,53.6667,124.8,80.04,63,94,8.99,light rain
371,Bouar,CF,5.934,15.596,65.25,97,99,2.8,overcast clouds
372,Estelle,US,29.8458,-90.1067,84.2,75,75,4.61,broken clouds
373,Aranos,NA,-24.1333,19.1167,59.68,20,90,4.59,overcast clouds
374,Naryan-Mar,RU,67.6713,53.087,56.25,70,86,10.49,overcast clouds
375,Bara,NG,10.3744,10.7288,74.25,91,100,12.1,overcast clouds
376,Honiara,SB,-9.4333,159.95,87.8,61,55,6.44,broken clouds
377,Port Elizabeth,ZA,-33.918,25.5701,59.31,82,67,5.99,broken clouds
378,Kaeo,NZ,-35.1,173.7833,64.33,74,45,10.94,scattered clouds
379,Hay River,CA,60.8156,-115.7999,66.36,52,25,7.87,scattered clouds
380,Davila,PH,18.4726,120.5763,85.08,74,55,5.66,broken clouds
381,Pangai,TO,-19.8,-174.35,75.13,73,100,13.96,overcast clouds
382,Mayo,US,38.8876,-76.5119,75.61,89,100,5.41,overcast clouds
383,Xixiang,CN,35.1628,112.865,79.66,81,100,3.47,overcast clouds
384,Muli,MV,2.9167,73.5667,81.59,77,57,16.28,broken clouds
385,Ciudad Bolivar,VE,8.1222,-63.5497,79.84,70,52,5.82,broken clouds
386,Evensk,RU,61.95,159.2333,63.07,62,13,6.33,few clouds
387,Yaan,NG,7.3833,8.5667,71.85,97,100,6.96,overcast clouds
388,Sobolevo,RU,54.4299,31.8996,59.7,91,7,3.11,clear sky
389,Morant Bay,JM,17.8815,-76.4093,82.02,85,93,10.16,overcast clouds
390,Mandera,KE,3.9366,41.867,72.48,64,52,15.79,broken clouds
391,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,74.01,84,98,11.14,overcast clouds
392,Angoche,MZ,-16.2325,39.9086,71.4,71,100,10.69,overcast clouds
393,Dera Bugti,PK,29.0307,69.151,84.97,70,9,3.06,clear sky
394,Santiago Del Estero,AR,-27.7951,-64.2615,80.2,49,98,7.54,overcast clouds
395,Wadsworth,US,41.0256,-81.7299,69.69,84,89,2.01,overcast clouds
396,Suraabad,AZ,40.8192,49.4687,77.49,62,0,12.73,clear sky
397,Naze,JP,28.3667,129.4833,81.93,73,16,5.35,few clouds
398,Samarai,PG,-10.6167,150.6667,79.36,83,44,10.78,scattered clouds
399,Grand Gaube,MU,-20.0064,57.6608,67.37,76,10,1.99,clear sky
400,Opunake,NZ,-39.4556,173.8583,57.11,86,99,21.16,overcast clouds
401,Dhidhdhoo,MV,6.8833,73.1,81.1,79,78,14.34,broken clouds
402,Skibbereen,IE,51.55,-9.2667,54.1,73,100,2.15,overcast clouds
403,Mareeba,AU,-17.0,145.4333,77.49,60,2,7.58,clear sky
404,Bagdarin,RU,54.4333,113.6,62.96,97,99,9.15,light rain
405,San Cristobal,VE,7.7669,-72.225,69.98,98,97,2.42,overcast clouds
406,Adrar,MR,20.5022,-10.0711,96.3,19,9,10.2,clear sky
407,Omsukchan,RU,62.5333,155.8,63.72,39,95,11.48,overcast clouds
408,Ouro Preto Do Oeste,BR,-10.7481,-62.2158,76.78,39,89,2.3,overcast clouds
409,Marfino,RU,55.7028,37.3822,66.45,82,0,2.24,clear sky
410,Tessalit,ML,20.1986,1.0114,93.65,10,4,3.85,clear sky
411,Perbaungan,ID,3.5679,98.956,80.71,85,96,4.34,light rain
412,Charcas,MX,23.1333,-101.1167,65.79,67,100,20.0,overcast clouds
413,Berekum,GH,7.4534,-2.584,68.7,99,100,3.83,overcast clouds
414,Kabo,CF,7.6994,18.629,71.73,91,95,3.06,overcast clouds
415,Coos Bay,US,43.3665,-124.2179,72.32,85,0,10.36,clear sky
416,Fort Nelson,CA,58.8053,-122.7002,85.62,35,29,4.97,scattered clouds
417,Ahipara,NZ,-35.1667,173.1667,60.28,74,74,10.8,broken clouds
418,Corozal,CO,9.3151,-75.2928,74.41,92,99,4.83,overcast clouds
419,Iwanai,JP,42.9744,140.5089,78.87,63,100,5.75,overcast clouds
420,Harper,LR,4.375,-7.7169,75.04,82,97,8.41,overcast clouds
421,Soledade,BR,-28.8183,-52.5103,57.88,90,9,4.12,clear sky
422,Valparaiso,CL,-33.0393,-71.6273,54.48,94,75,2.3,broken clouds
423,Cherskiy,RU,68.75,161.3,53.91,44,26,8.41,scattered clouds
424,Baoqing,CN,46.3317,132.2111,82.9,64,1,3.15,clear sky
425,Magalia,US,39.8121,-121.5783,83.75,13,25,3.8,scattered clouds
426,Konevo,RU,62.1215,39.3192,59.0,91,12,5.08,few clouds
427,Aliwal North,ZA,-30.6937,26.7114,47.77,67,27,4.72,scattered clouds
428,Bria,CF,6.5423,21.9863,69.24,96,100,1.86,light rain
429,Sechura,PE,-5.5569,-80.8222,64.54,81,100,17.07,overcast clouds
430,Sinaloa,MX,25.0,-107.5,82.62,77,27,4.18,scattered clouds
431,Chanute,US,37.6792,-95.4572,92.88,58,0,5.75,clear sky
432,Kieta,PG,-6.2167,155.6333,84.97,67,49,4.59,scattered clouds
433,Kenitra,MA,34.261,-6.5802,70.56,87,4,7.85,clear sky
434,Bulgan,MN,48.8125,103.5347,57.36,72,38,2.62,scattered clouds
435,San Fernando,PH,15.0286,120.6898,87.96,64,84,4.32,broken clouds
436,Kaabong,UG,3.4836,34.1492,63.75,64,89,5.91,overcast clouds
437,Okha,RU,53.5739,142.9478,59.38,81,100,6.78,overcast clouds
438,Pizarro,CO,4.9533,-77.366,76.95,86,40,4.72,scattered clouds
439,Bainbridge,US,47.6262,-122.5212,97.21,47,0,6.91,clear sky
440,Terrace,CA,54.5163,-128.6035,88.07,56,33,1.01,scattered clouds
441,Vestmannaeyjar,IS,63.4427,-20.2734,53.47,99,100,13.94,overcast clouds
442,Boa Vista,BR,2.8197,-60.6733,78.78,83,75,6.91,light rain
443,Broken Hill,AU,-31.95,141.4333,55.51,50,11,6.78,few clouds
444,Nazilli,TR,37.9163,28.3223,74.62,42,0,3.29,clear sky
445,Flin Flon,CA,54.7682,-101.865,55.65,89,100,9.98,overcast clouds
446,Khasan,RU,42.4308,130.6434,74.84,82,0,5.41,clear sky
447,Verkhniy Mamon,RU,50.1635,40.3832,62.6,88,12,1.01,few clouds
448,Budogoshch,RU,59.2816,32.4707,64.8,82,100,4.97,overcast clouds
449,Killybegs,IE,54.6333,-8.45,52.11,82,100,3.62,overcast clouds
450,Nevelsk,RU,46.6733,141.8633,67.57,86,98,3.38,overcast clouds
451,Atar,MR,20.5169,-13.0499,90.99,41,100,14.97,overcast clouds
452,Macamic,CA,48.7502,-78.9996,61.65,71,100,5.41,overcast clouds
453,Rawson,AR,-43.3002,-65.1023,45.18,95,100,9.26,light rain
454,Cairns,AU,-16.9167,145.7667,82.11,58,0,16.11,clear sky
455,Buala,SB,-8.145,159.5921,85.17,67,100,6.02,overcast clouds
456,Hamilton,US,39.1834,-84.5333,74.88,89,75,0.0,broken clouds
457,Tual,ID,-5.6667,132.75,79.23,80,53,20.96,broken clouds
458,Lanzhou,CN,36.0564,103.7922,72.75,41,25,4.92,scattered clouds
459,Parlakimidi,IN,18.7667,84.0833,81.99,79,98,1.21,overcast clouds
460,Kungalv,SE,57.871,11.9805,60.12,88,47,2.44,scattered clouds
461,Kerman,IR,30.2832,57.0788,76.86,53,75,4.61,broken clouds
462,Aktau,KZ,43.65,51.2,66.78,59,23,5.01,few clouds
463,Ukiah,US,39.1502,-123.2078,90.88,42,0,6.91,clear sky
464,Borovskoy,KZ,53.8,64.15,65.57,79,100,11.56,overcast clouds
465,Sainte-Maxime,FR,43.3,6.6333,76.12,55,21,5.77,few clouds
466,Jieshi,CN,22.8134,115.8257,86.56,68,0,9.08,clear sky
467,Pitimbu,BR,-7.4706,-34.8086,72.19,84,76,10.29,broken clouds
468,San Jose,US,37.3394,-121.895,79.59,58,40,12.66,smoke
469,Djambala,CG,-2.5447,14.7533,65.89,81,25,4.18,scattered clouds
470,Hasaki,JP,35.7333,140.8333,90.28,81,73,17.92,broken clouds
471,Ludesti,RO,44.8667,25.2333,73.9,99,1,3.09,clear sky
472,Montijo,PT,38.7067,-8.9739,67.59,82,20,11.5,few clouds
473,Lazaro Cardenas,MX,17.9583,-102.2,80.74,73,72,1.81,broken clouds
474,Tukrah,LY,32.5341,20.5791,76.95,85,0,3.11,clear sky
475,Townsville,AU,-19.25,146.8,77.88,57,0,8.05,clear sky
476,Cockburn Town,TC,21.4612,-71.1419,82.13,80,0,17.43,clear sky
477,Pontianak,ID,-0.0333,109.3333,76.98,94,75,3.44,broken clouds
478,Kozulka,UA,50.0351,23.797,58.75,96,100,7.31,overcast clouds
479,Kedrovyy,RU,56.1667,91.8167,61.21,87,100,4.52,overcast clouds
480,Pangnirtung,CA,66.1451,-65.7125,46.26,81,32,2.35,scattered clouds
481,Mana,GF,5.6592,-53.7767,78.3,85,11,5.59,few clouds
482,Abu Samrah,SY,35.3029,37.1841,73.65,50,0,6.15,clear sky
483,Inverell,AU,-29.7833,151.1167,56.66,50,0,10.0,clear sky
484,Jardim,BR,-21.4803,-56.1381,71.29,43,0,3.31,clear sky
485,Vester Hassing,DK,57.0677,10.1256,55.24,84,20,14.97,few clouds
486,Vicente Guerrero,MX,19.1194,-98.1708,56.59,91,99,5.17,overcast clouds
487,Cabedelo,BR,-6.9811,-34.8339,72.27,86,46,9.64,scattered clouds
488,Alofi,NU,-19.0595,-169.9187,78.69,89,75,13.8,broken clouds
489,Karratha,AU,-20.7377,116.8463,76.53,27,1,15.52,clear sky
490,Tamsweg,AT,47.1281,13.811,54.21,93,100,1.66,overcast clouds
491,Marsh Harbour,BS,26.5412,-77.0636,82.74,78,100,15.68,overcast clouds
492,Sinjai,ID,-5.1241,120.253,81.18,78,97,3.22,overcast clouds
493,Marietta,US,33.9526,-84.5499,83.88,82,0,4.61,clear sky
494,Komsomolskiy,UZ,40.4272,71.7189,88.52,23,5,9.22,clear sky
495,Jiangyou,CN,31.7667,104.7167,85.96,72,11,4.72,moderate rain
496,Riyadh,SA,24.6877,46.7219,84.34,16,94,5.79,overcast clouds
497,Berlevag,NO,70.8578,29.0864,60.6,94,100,6.91,light rain
498,Sterling,US,39.0062,-77.4286,74.26,92,100,0.0,overcast clouds
499,Borba,BR,-4.3878,-59.5939,77.38,60,99,3.29,overcast clouds
500,Nicoya,CR,10.1483,-85.452,74.3,93,100,1.99,moderate rain
501,Mocajuba,BR,-2.5842,-49.5072,75.63,78,100,2.3,overcast clouds
502,Roald,NO,62.5833,6.1333,53.76,93,40,9.22,scattered clouds
503,Pundaguitan,PH,6.3711,126.1689,83.7,68,56,4.18,broken clouds
504,Gravdal,NO,68.1214,13.5031,52.38,87,100,22.68,overcast clouds
505,Madawaska,US,47.3561,-68.3288,65.5,76,75,5.75,broken clouds
506,Pangody,RU,65.85,74.4859,52.2,79,73,6.31,broken clouds
507,Red Wing,US,44.5625,-92.5338,75.79,70,75,4.61,broken clouds
508,Zverinogolovskoye,RU,54.4586,64.8542,65.75,90,100,9.8,overcast clouds
509,Aden,YE,12.7794,45.0367,83.48,72,99,11.03,overcast clouds
510,Bowen,AU,-20.0167,148.2333,71.46,61,0,10.4,clear sky
511,Saint-Augustin,CA,51.226,-58.6502,61.12,74,12,14.97,few clouds
512,Sibi,PK,29.5448,67.8764,90.14,62,14,2.62,few clouds
513,Saint-Pierre,RE,-21.3393,55.4781,67.91,65,0,6.91,clear sky
514,Bukachacha,RU,52.9833,116.9167,67.21,94,74,14.56,light rain
515,Tiznit,MA,29.5833,-9.5,81.54,33,0,2.08,clear sky
516,Mercedes,AR,-34.6515,-59.4307,64.94,96,89,2.19,overcast clouds
517,Formosa Do Rio Preto,BR,-11.0483,-45.1931,66.79,59,15,2.77,few clouds
518,Hualmay,PE,-11.0964,-77.6139,62.04,84,89,10.83,overcast clouds
519,Yarmouth,US,41.7057,-70.2286,71.96,79,0,6.91,clear sky
520,Wesselsbron,ZA,-27.8549,26.3658,50.52,60,2,4.83,clear sky
521,Urdoma,RU,61.7533,48.5442,54.97,72,56,2.8,broken clouds
522,Asaba,NG,6.2006,6.7338,72.99,97,100,2.57,moderate rain
523,Mogadishu,SO,2.0371,45.3438,75.74,80,29,18.45,scattered clouds
524,Padang,ID,-0.9492,100.3543,78.85,73,100,1.07,overcast clouds
525,Rocky Mountain House,CA,52.3668,-114.9188,67.82,78,6,4.03,clear sky
526,Cernosice,CZ,49.9601,14.3198,67.6,67,0,4.61,clear sky
527,Bahia Honda,CU,22.9036,-83.1592,80.1,82,40,7.31,moderate rain
528,Kargil,IN,34.5667,76.1,60.89,62,79,4.83,broken clouds
529,Ryotsu,JP,38.0833,138.4333,79.03,82,75,3.67,broken clouds
530,Progreso,MX,21.2833,-89.6667,76.1,85,73,11.9,broken clouds
531,Topeka,US,39.0483,-95.678,73.11,94,75,6.91,broken clouds
532,Ancud,CL,-41.8697,-73.8203,48.22,94,83,8.14,broken clouds
533,Ewa Beach,US,21.3156,-158.0072,85.95,59,75,17.27,broken clouds
534,Moree,AU,-29.4667,149.85,56.7,43,0,21.54,clear sky
535,Sinnamary,GF,5.3833,-52.95,78.73,82,20,4.79,few clouds
536,Atambua,ID,-9.1061,124.8925,80.73,48,50,3.96,scattered clouds
537,Trincomalee,LK,8.5711,81.2335,80.49,79,100,6.35,overcast clouds
538,Lac Du Bonnet,CA,50.2536,-96.0612,57.18,89,100,5.75,overcast clouds
539,Coihaique,CL,-45.5752,-72.0662,33.75,80,20,3.44,few clouds
540,Rio Grande,BR,-32.035,-52.0986,60.94,97,55,8.55,broken clouds
541,Bardiyah,LY,31.7561,25.0865,76.69,82,0,12.64,clear sky
542,Manono,CD,-7.3,27.4167,70.48,46,89,4.59,overcast clouds
543,Richards Bay,ZA,-28.783,32.0377,54.27,83,0,6.73,clear sky
544,Luderitz,NA,-26.6481,15.1594,54.0,77,0,5.17,clear sky
545,North Platte,US,41.1239,-100.7654,78.69,57,40,5.75,scattered clouds
546,Glace Bay,CA,46.1969,-59.957,66.88,94,75,0.0,broken clouds
547,Palmer,US,42.1584,-72.3287,68.86,80,20,0.0,few clouds
548,Leningradskiy,RU,69.3833,178.4167,36.09,93,100,5.64,overcast clouds
549,Centralia,US,46.7162,-122.9543,96.96,51,0,6.91,clear sky
550,Nanga Eboko,CM,4.6833,12.3667,68.76,96,100,4.56,overcast clouds
551,Little Current,CA,45.9793,-81.9248,62.65,81,23,7.78,few clouds
552,Maldonado,UY,-34.6667,-54.9167,62.22,95,74,4.03,broken clouds
553,Manjo,CM,4.8428,9.8217,68.7,98,100,1.57,light rain
554,Adiake,CI,5.2863,-3.304,75.09,88,100,10.16,light rain
555,Brae,GB,60.3964,-1.353,50.94,88,66,7.52,broken clouds
556,Port Lincoln,AU,-34.7333,135.8667,58.64,61,100,16.6,overcast clouds
557,Awjilah,LY,29.1081,21.2869,81.23,39,5,10.4,clear sky
558,Alamos,MX,27.0167,-108.9333,81.18,71,100,2.98,overcast clouds
559,Agbor,NG,6.2518,6.1934,72.18,99,100,3.44,overcast clouds
560,Usakos,NA,-22.0,15.6,56.7,26,4,2.57,clear sky
561,Amga,RU,60.8953,131.9608,81.48,38,46,1.68,scattered clouds
562,Coahuayana,MX,18.7333,-103.6833,79.68,80,100,2.3,overcast clouds
563,Ayagoz,KZ,47.9714,80.4392,74.21,30,46,8.7,scattered clouds
564,Fernandopolis,BR,-20.2839,-50.2464,68.05,41,0,3.89,clear sky
565,Ostersund,SE,63.1792,14.6357,51.62,100,100,26.46,overcast clouds
566,Lata,PT,40.1629,-8.3327,54.9,97,12,1.83,few clouds
567,Moindou,NC,-21.6924,165.677,76.37,53,0,2.44,clear sky
568,Chabahar,IR,25.2919,60.643,81.72,83,96,15.37,light rain
569,Kutum,SD,14.2,24.6667,72.75,74,58,17.29,broken clouds
570,Puerto Quijarro,BO,-17.7833,-57.7667,73.04,37,0,1.21,clear sky
571,Boditi,ET,6.9667,37.8667,58.19,71,100,6.26,overcast clouds
572,Linqiong,CN,30.4159,103.4609,76.82,75,20,1.36,few clouds
573,Kentau,KZ,43.5206,68.5094,83.3,34,0,2.89,clear sky
574,Gayny,RU,60.3071,54.3241,53.46,71,16,2.77,few clouds
575,Mackay,AU,-21.15,149.2,66.27,56,0,17.72,clear sky
576,Guane,CU,22.2025,-84.0875,79.63,79,50,4.27,scattered clouds
577,Nampula,MZ,-15.1165,39.2666,57.52,97,25,4.27,scattered clouds
578,Olinda,BR,-8.0089,-34.8553,73.13,88,100,5.75,overcast clouds
579,Barcelona,ES,41.3888,2.159,81.61,86,75,8.05,broken clouds
580,Harrisburg,US,40.2737,-76.8844,75.34,73,20,4.61,few clouds
581,Timra,SE,62.487,17.3257,56.68,88,100,6.91,overcast clouds
582,Celaliye,TR,41.0519,28.4187,69.66,65,0,8.81,clear sky
583,Kouqian,CN,43.6391,126.4578,84.15,69,9,0.54,clear sky
584,Mul,IN,20.0667,79.6667,77.76,91,100,2.01,overcast clouds
585,Wum,CM,6.3833,10.0667,64.31,99,100,2.95,light rain
586,Najran,SA,17.4924,44.1277,79.45,48,100,6.38,overcast clouds
587,Prestea,GH,5.4327,-2.1428,72.25,97,92,2.68,overcast clouds
588,Waddan,LY,29.1614,16.139,77.68,43,2,2.98,clear sky
589,Karasjok,NO,69.4719,25.5112,58.55,98,100,7.16,overcast clouds
590,Pangkalanbuun,ID,-2.6833,111.6167,80.26,85,100,3.22,overcast clouds
591,Mananjary,MG,-21.2167,48.3333,62.38,91,7,3.69,clear sky
592,Birao,CF,10.2849,22.7882,71.24,96,100,5.06,overcast clouds
593,Ouadda,CF,8.0777,22.4007,67.64,98,100,3.06,overcast clouds
594,Nouadhibou,MR,20.931,-17.0347,78.78,89,1,8.05,clear sky
595,Neryungri,RU,56.6709,124.6491,81.01,43,0,6.11,clear sky
596,Lorengau,PG,-2.0226,147.2712,85.08,71,19,10.36,few clouds
597,Zaraysk,RU,54.7653,38.8836,65.86,85,19,3.91,few clouds
598,Qasigiannguit,GL,68.8193,-51.1922,43.05,98,100,3.27,overcast clouds
599,Burns Lake,CA,54.2331,-125.7533,85.42,35,11,3.6,few clouds
600,Kabansk,RU,52.0486,106.6528,56.34,82,100,6.87,overcast clouds
601,Raudeberg,NO,61.9875,5.1352,48.87,78,89,12.91,overcast clouds
602,Nauta,PE,-4.5061,-73.5757,71.67,99,100,2.37,moderate rain
603,Santa Helena De Goias,BR,-17.8136,-50.5969,68.41,37,0,3.78,clear sky
604,Linxia,CN,35.6003,103.2064,66.0,57,65,2.71,broken clouds
605,Charlestown,AU,-32.95,151.6667,63.1,52,5,8.01,clear sky
606,Nome,US,64.5011,-165.4064,48.27,71,75,17.27,broken clouds
607,Kalmunai,LK,7.4167,81.8167,80.13,82,98,7.87,moderate rain
608,Aksu,CN,41.1231,80.2644,89.83,17,2,4.45,clear sky
609,Olivenza,ES,38.6832,-7.103,66.31,68,0,5.68,clear sky
610,Kondinskoye,RU,59.6481,67.41,59.14,63,68,10.4,broken clouds
611,Lokoja,NG,7.8024,6.743,72.79,97,99,3.53,light rain
612,Verkhnyaya Toyma,RU,62.2349,44.9985,56.82,82,15,3.87,few clouds
613,Moose Factory,CA,51.2585,-80.6094,62.6,82,75,8.05,broken clouds
614,Ixtapa,MX,20.7,-105.2,79.23,94,100,15.01,overcast clouds
615,Pacific Grove,US,36.6177,-121.9166,68.2,83,40,8.05,scattered clouds
616,Coolum Beach,AU,-26.5333,153.1,65.1,37,0,14.85,clear sky
617,Mitzic,GA,0.7821,11.549,66.6,98,78,3.42,broken clouds
618,Nabire,ID,-3.3667,135.4833,83.19,70,99,2.21,overcast clouds
619,Cabinda,AO,-5.55,12.2,69.17,92,57,4.18,broken clouds
620,Camacha,PT,33.0833,-16.3333,67.42,83,40,16.11,scattered clouds
621,Tshikapa,CD,-6.4167,20.8,70.27,35,45,3.29,scattered clouds
622,Koindu,GN,8.4386,-10.3253,69.64,99,100,5.59,overcast clouds
623,Elizabeth City,US,36.2946,-76.2511,77.02,96,0,5.75,clear sky
624,Mutoko,ZW,-17.397,32.2268,48.47,95,15,2.37,few clouds
625,Lillooet,CA,50.6856,-121.942,94.91,29,5,3.22,clear sky
626,Darnah,LY,32.767,22.6367,77.68,83,0,15.86,clear sky
627,Tuatapere,NZ,-46.1333,167.6833,45.9,95,100,3.8,overcast clouds
628,Banposh,IN,22.25,84.8,80.44,83,94,5.5,overcast clouds
629,Shoranur,IN,10.7667,76.2833,76.35,90,50,0.47,scattered clouds
630,Qaqortoq,GL,60.7167,-46.0333,42.91,93,10,3.42,clear sky
631,Nushki,PK,29.5542,66.0215,80.94,67,17,3.76,few clouds
632,Lichinga,MZ,-13.3128,35.2406,51.89,100,75,12.66,broken clouds
633,Singarayakonda,IN,15.25,80.0333,82.9,72,96,8.79,overcast clouds
634,Quatre Cocos,MU,-20.2078,57.7625,67.08,77,30,10.74,scattered clouds
635,Kirakira,SB,-10.4544,161.9205,83.46,74,98,5.55,overcast clouds
636,Alzamay,RU,55.5562,98.6644,64.22,58,5,6.58,clear sky
637,Vila Velha,BR,-20.3297,-40.2925,68.95,92,40,0.0,scattered clouds
638,Isla Mujeres,MX,21.2311,-86.731,84.25,79,11,12.26,few clouds
639,Sisophon,KH,13.5859,102.9737,84.65,71,98,3.4,overcast clouds
640,Lincoln,US,40.8,-96.667,74.34,90,100,8.05,light rain
641,Sri Aman,MY,1.2376,111.4621,77.05,94,40,0.0,heavy intensity rain
642,Vostok,RU,46.4856,135.8833,77.97,57,39,5.39,scattered clouds
643,Kamenka,RU,51.3223,42.7678,62.89,90,8,3.4,clear sky
644,Jandayan,PH,10.1667,124.1833,87.85,72,100,7.02,overcast clouds
645,Sambava,MG,-14.2667,50.1667,65.53,87,65,9.1,broken clouds
646,Juneau,US,58.3019,-134.4197,62.83,100,100,8.05,moderate rain
647,Kerema,PG,-7.9631,145.7785,79.65,84,57,4.05,broken clouds
648,Tallahassee,US,30.4383,-84.2807,81.09,87,20,5.01,thunderstorm
649,Zhigansk,RU,66.7697,123.3711,74.79,54,23,4.23,few clouds
650,Poum,NC,-20.2333,164.0167,74.84,71,0,9.6,clear sky
651,Kulhudhuffushi,MV,6.6221,73.07,81.12,79,58,14.34,broken clouds
652,Shirokiy,RU,49.758,129.523,80.89,71,72,5.08,light rain
653,Ekhabi,RU,53.5102,142.9671,59.9,79,100,6.71,overcast clouds
654,Karaton,ID,-6.3424,106.1045,79.72,75,100,1.5,overcast clouds
655,Zeya,RU,53.75,127.2667,84.27,49,72,5.5,broken clouds
656,Deoria,IN,26.5047,83.7872,83.71,74,99,8.97,overcast clouds
657,Jinchang,CN,38.4953,102.1739,80.2,20,0,8.5,clear sky
658,Balgazyn,RU,51.0,95.2,53.85,79,100,3.27,overcast clouds
659,Christiana,ZA,-27.914,25.1611,52.7,67,54,7.34,light rain
660,Kozan,TR,37.4552,35.8157,74.55,50,0,5.93,clear sky
661,Tura,IN,25.5198,90.2201,78.62,80,35,3.42,scattered clouds
662,Rosetta,EG,31.4044,30.4164,76.44,84,0,5.95,clear sky
663,Orangeburg,US,33.4918,-80.8557,82.81,81,0,9.22,clear sky
664,Moju,BR,-1.8839,-48.7689,76.08,86,100,2.86,overcast clouds
665,Vila Franca Do Campo,PT,37.7167,-25.4333,74.19,95,28,4.12,scattered clouds
666,Mount Isa,AU,-20.7333,139.5,71.37,28,0,14.97,clear sky
667,Tilichiki,RU,60.4667,166.1,51.12,87,100,1.19,light rain
668,Voyvozh,RU,62.892,54.9635,53.91,62,99,2.37,overcast clouds
669,Lianzhou,CN,24.7811,112.3825,90.66,63,77,2.62,broken clouds
670,Zaraza,VE,9.3503,-65.3245,74.14,92,11,4.68,few clouds
671,Pampa,US,35.5362,-100.9599,95.95,24,0,12.66,clear sky
672,College,US,64.8569,-147.8028,60.75,54,75,17.27,broken clouds
673,Cedar City,US,37.6775,-113.0619,75.4,78,100,8.05,overcast clouds
674,Acajutla,SV,13.5928,-89.8275,79.05,81,38,2.33,scattered clouds
675,Ugep,NG,5.8086,8.0812,72.46,98,100,1.72,moderate rain
676,Yerbogachen,RU,61.2767,108.0108,67.48,63,61,9.06,broken clouds
677,Kargasok,RU,59.0556,80.8572,68.83,77,19,8.81,few clouds
678,Gasa,PS,31.5,34.4667,75.45,67,0,1.68,clear sky
679,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,63.5,85,100,6.11,overcast clouds
680,West Bay,KY,19.3667,-81.4167,82.47,86,40,9.22,scattered clouds
681,Khanpur,PK,28.6453,70.6567,83.44,80,33,7.85,scattered clouds
682,Kropotkin,RU,45.4375,40.5756,61.99,93,86,6.22,overcast clouds
683,Onguday,RU,50.75,86.15,60.3,68,8,1.74,clear sky
684,Yamethin,MM,20.4333,96.15,85.86,63,8,3.38,clear sky
685,Turukhansk,RU,65.8167,87.9833,65.43,61,0,2.98,clear sky
686,Taoudenni,ML,22.6783,-3.9836,96.33,11,0,10.04,clear sky
687,Kyaikkami,MM,16.08,97.5675,81.75,78,20,2.66,few clouds
688,Muzhi,RU,65.3667,64.6667,56.57,64,88,14.07,overcast clouds
689,Brenham,US,30.1669,-96.3977,89.85,60,0,12.66,clear sky
690,Carsamba,TR,41.1989,36.7219,69.78,94,75,1.14,broken clouds
691,Altay,CN,47.8667,88.1167,73.18,31,1,3.51,clear sky
